date,location,icu_patients_per_million,new_deaths,new_vaccinations_smoothed_per_million
12/12/21,Chile,34.873,40,5055
12/13/21,Chile,34.457,30,5115
12/14/21,Chile,35.134,7,5045
12/15/21,Chile,34.769,4,6104
12/16/21,Chile,34.405,46,5875
12/17/21,Chile,33.156,39,5624
12/18/21,Chile,32.895,28,5568
12/19/21,Chile,32.583,24,5559
12/20/21,Chile,32.271,21,5236
12/21/21,Chile,31.646,9,4927
12/22/21,Chile,30.553,6,4592
12/23/21,Chile,30.241,54,4197
12/24/21,Chile,28.888,30,3485
12/25/21,Chile,28.888,29,3326
12/26/21,Chile,28.732,21,3317
12/27/21,Chile,28.211,22,3602
12/28/21,Chile,28.627,3,4336
12/29/21,Chile,28.679,4,5297
12/30/21,Chile,27.638,33,6348
12/31/21,Chile,27.17,19,6613
1/1/22,Chile,26.65,25,6613
1/2/22,Chile,27.014,22,6610
1/3/22,Chile,26.597,11,6738
1/4/22,Chile,26.962,1,6392
1/5/22,Chile,25.4,3,5749
1/6/22,Chile,24.932,30,5168
1/7/22,Chile,24.932,25,5774
1/8/22,Chile,23.787,19,5885
1/9/22,Chile,23.943,21,5896
1/10/22,Chile,23.943,13,5651
1/11/22,Chile,23.943,4,5329
1/12/22,Chile,23.162,1,5087
1/13/22,Chile,23.11,41,4775
1/14/22,Chile,22.225,24,4458
1/15/22,Chile,21.913,21,4433
1/16/22,Chile,21.392,18,4422
1/17/22,Chile,21.705,32,4088
1/18/22,Chile,21.913,1,3761
1/19/22,Chile,21.288,4,3592
1/20/22,Chile,21.965,25,3737
1/21/22,Chile,21.34,18,3759
1/22/22,Chile,21.445,23,3741
1/23/22,Chile,20.872,15,3742
1/24/22,Chile,21.184,23,3737
1/25/22,Chile,21.392,8,3793
1/26/22,Chile,21.757,4,3733
1/27/22,Chile,22.017,47,3384
1/28/22,Chile,22.121,26,3154
1/29/22,Chile,22.173,33,3142
1/30/22,Chile,22.746,31,3140
1/31/22,Chile,22.642,37,2989
2/1/22,Chile,24.672,12,2844
2/2/22,Chile,26.597,9,2740
2/3/22,Chile,27.274,82,2673
2/4/22,Chile,28.367,43,2633
2/5/22,Chile,29.825,63,2616
2/6/22,Chile,31.282,57,2615
2/7/22,Chile,32.895,73,2811
2/8/22,Chile,33.936,27,2992
2/9/22,Chile,35.29,24,3097
2/10/22,Chile,37.476,162,3154
2/11/22,Chile,39.87,97,3155
2/12/22,Chile,41.119,94,3155
2/13/22,Chile,41.796,94,3155
2/14/22,Chile,44.398,108,3444
2/15/22,Chile,45.804,32,3713
2/16/22,Chile,47.626,37,3991
2/17/22,Chile,49.864,201,4248
2/18/22,Chile,50.488,131,4454
2/19/22,Chile,51.738,129,4458
2/20/22,Chile,52.466,151,4456
2/21/22,Chile,52.31,144,4439
2/22/22,Chile,53.091,35,4119
1/7/21,Cyprus,35.714,4,596
1/8/21,Cyprus,37.946,2,596
1/9/21,Cyprus,39.062,1,596
1/10/21,Cyprus,40.178,6,596
1/11/21,Cyprus,39.062,1,632
1/12/21,Cyprus,42.41,5,656
1/13/21,Cyprus,40.178,4,674
1/14/21,Cyprus,41.294,6,701
1/15/21,Cyprus,40.178,3,727
1/16/21,Cyprus,41.294,0,753
1/17/21,Cyprus,43.527,1,839
1/18/21,Cyprus,42.41,3,900
1/19/21,Cyprus,42.41,5,959
1/20/21,Cyprus,41.294,1,1019
1/21/21,Cyprus,41.294,0,1078
1/22/21,Cyprus,39.062,2,1138
1/23/21,Cyprus,39.062,1,1198
1/24/21,Cyprus,39.062,4,1204
1/25/21,Cyprus,40.178,3,1210
1/26/21,Cyprus,39.062,2,1217
1/27/21,Cyprus,40.178,2,1222
1/28/21,Cyprus,39.062,3,1229
1/29/21,Cyprus,39.062,4,1234
1/30/21,Cyprus,39.062,0,1240
1/31/21,Cyprus,35.714,0,1230
2/1/21,Cyprus,33.482,2,1220
2/2/21,Cyprus,31.25,3,1209
2/3/21,Cyprus,30.134,0,1199
2/4/21,Cyprus,24.553,1,1187
2/5/21,Cyprus,25.669,5,1177
2/6/21,Cyprus,25.669,2,1166
2/7/21,Cyprus,26.786,1,1265
2/8/21,Cyprus,26.786,1,1362
2/9/21,Cyprus,25.669,2,1459
2/10/21,Cyprus,23.437,0,1556
2/11/21,Cyprus,26.786,3,1654
2/12/21,Cyprus,24.553,1,1751
2/13/21,Cyprus,24.553,1,1848
2/14/21,Cyprus,23.437,1,1866
2/15/21,Cyprus,22.321,1,1883
2/16/21,Cyprus,16.741,1,1901
2/17/21,Cyprus,16.741,3,1919
2/18/21,Cyprus,17.857,2,1936
2/19/21,Cyprus,18.973,1,1953
2/20/21,Cyprus,16.741,1,1971
2/21/21,Cyprus,18.973,0,2103
2/22/21,Cyprus,20.089,0,2234
2/23/21,Cyprus,17.857,1,2365
2/24/21,Cyprus,17.857,0,2701
2/25/21,Cyprus,14.509,1,3037
2/26/21,Cyprus,14.509,0,3373
2/27/21,Cyprus,13.393,0,3500
2/28/21,Cyprus,15.625,0,3497
3/1/21,Cyprus,15.625,0,3492
3/2/21,Cyprus,13.393,0,3489
3/3/21,Cyprus,14.509,1,3280
3/4/21,Cyprus,14.509,0,3073
3/5/21,Cyprus,15.625,0,2865
3/6/21,Cyprus,15.625,0,2865
3/7/21,Cyprus,15.625,0,2865
3/8/21,Cyprus,16.741,1,2825
3/9/21,Cyprus,21.205,0,2786
3/10/21,Cyprus,20.089,0,2747
3/11/21,Cyprus,22.321,2,2708
3/12/21,Cyprus,25.669,1,2669
3/13/21,Cyprus,23.437,2,2628
3/14/21,Cyprus,26.786,0,2589
3/15/21,Cyprus,26.786,2,2589
3/16/21,Cyprus,25.669,0,2589
3/17/21,Cyprus,27.902,1,2589
3/18/21,Cyprus,25.669,0,2589
3/19/21,Cyprus,23.437,0,2589
3/20/21,Cyprus,25.669,0,2589
3/21/21,Cyprus,24.553,1,2585
3/22/21,Cyprus,27.902,1,2580
3/23/21,Cyprus,31.25,2,2576
3/24/21,Cyprus,30.134,1,2571
3/25/21,Cyprus,32.366,2,2567
3/26/21,Cyprus,34.598,0,2562
3/27/21,Cyprus,33.482,0,2558
3/28/21,Cyprus,33.482,2,2558
3/29/21,Cyprus,30.134,2,2558
3/30/21,Cyprus,27.902,2,2558
3/31/21,Cyprus,29.018,2,2558
4/1/21,Cyprus,30.134,0,2558
4/2/21,Cyprus,29.018,4,2558
4/3/21,Cyprus,29.018,1,2558
4/4/21,Cyprus,31.25,0,2714
4/5/21,Cyprus,31.25,0,2872
4/6/21,Cyprus,31.25,1,3028
4/7/21,Cyprus,29.018,2,3185
4/8/21,Cyprus,34.598,2,3504
4/9/21,Cyprus,34.598,2,3825
4/10/21,Cyprus,35.714,0,3897
4/11/21,Cyprus,36.83,4,3812
4/12/21,Cyprus,36.83,0,3729
4/13/21,Cyprus,42.41,1,3644
4/14/21,Cyprus,41.294,1,3559
4/15/21,Cyprus,43.527,3,3311
4/16/21,Cyprus,41.294,6,3064
4/17/21,Cyprus,41.294,1,3277
4/18/21,Cyprus,40.178,4,3489
4/19/21,Cyprus,39.062,3,3701
4/20/21,Cyprus,41.294,3,4057
4/21/21,Cyprus,43.527,1,4368
4/22/21,Cyprus,42.41,0,4881
4/23/21,Cyprus,40.178,1,5393
4/24/21,Cyprus,40.178,1,5770
4/25/21,Cyprus,42.41,1,6147
4/26/21,Cyprus,43.527,0,6525
4/27/21,Cyprus,42.41,3,6758
4/28/21,Cyprus,43.527,2,7037
4/29/21,Cyprus,43.527,3,7114
4/30/21,Cyprus,40.178,2,7192
5/1/21,Cyprus,41.294,4,7192
5/2/21,Cyprus,41.294,1,7587
5/3/21,Cyprus,36.83,1,7982
5/4/21,Cyprus,35.714,7,8377
5/5/21,Cyprus,35.714,5,8772
5/6/21,Cyprus,36.83,1,9167
5/7/21,Cyprus,35.714,1,9694
5/8/21,Cyprus,37.946,4,10222
5/9/21,Cyprus,39.062,2,10354
5/10/21,Cyprus,37.946,2,10487
5/11/21,Cyprus,40.178,1,11170
5/12/21,Cyprus,39.062,2,12197
5/13/21,Cyprus,37.946,2,12726
5/14/21,Cyprus,31.25,1,13124
5/15/21,Cyprus,34.598,4,12372
5/16/21,Cyprus,34.598,0,11618
5/17/21,Cyprus,35.714,0,12325
5/18/21,Cyprus,36.83,1,12318
5/19/21,Cyprus,36.83,1,12119
5/20/21,Cyprus,34.598,0,12399
5/21/21,Cyprus,35.714,2,12679
5/22/21,Cyprus,33.482,2,13322
5/23/21,Cyprus,33.482,1,13965
5/24/21,Cyprus,35.714,1,13480
5/25/21,Cyprus,32.366,2,13564
5/26/21,Cyprus,30.134,1,13495
5/27/21,Cyprus,26.786,0,13139
5/28/21,Cyprus,25.669,0,12156
5/29/21,Cyprus,25.669,3,11959
5/30/21,Cyprus,25.669,0,11760
5/31/21,Cyprus,24.553,0,11528
6/1/21,Cyprus,21.205,0,10888
6/2/21,Cyprus,17.857,0,9828
6/3/21,Cyprus,16.741,1,9568
6/4/21,Cyprus,14.509,1,9201
6/5/21,Cyprus,13.393,1,8834
6/6/21,Cyprus,14.509,0,8466
6/7/21,Cyprus,13.393,0,7862
6/8/21,Cyprus,12.277,1,7462
6/9/21,Cyprus,11.161,1,8099
6/10/21,Cyprus,12.277,2,7778
6/11/21,Cyprus,10.045,4,8261
6/12/21,Cyprus,8.929,1,9230
6/13/21,Cyprus,8.929,1,9275
6/14/21,Cyprus,8.929,0,9260
6/15/21,Cyprus,8.929,1,9042
6/16/21,Cyprus,8.929,0,8826
6/17/21,Cyprus,10.045,0,9271
6/18/21,Cyprus,12.277,0,9002
6/19/21,Cyprus,11.161,0,8249
6/20/21,Cyprus,11.161,0,7929
6/21/21,Cyprus,12.277,0,7608
6/22/21,Cyprus,12.277,0,7287
6/23/21,Cyprus,12.277,0,6348
6/24/21,Cyprus,12.277,0,6150
6/25/21,Cyprus,12.277,0,5886
6/26/21,Cyprus,12.277,0,5622
6/27/21,Cyprus,11.161,0,5849
6/28/21,Cyprus,10.045,0,6076
6/29/21,Cyprus,10.045,0,6304
6/30/21,Cyprus,10.045,0,6531
7/1/21,Cyprus,10.045,0,6628
7/2/21,Cyprus,11.161,0,7434
7/3/21,Cyprus,11.161,0,7594
7/4/21,Cyprus,14.509,0,7816
7/5/21,Cyprus,14.509,5,8037
7/6/21,Cyprus,13.393,1,8440
7/7/21,Cyprus,13.393,0,9224
7/8/21,Cyprus,12.277,0,9048
7/9/21,Cyprus,14.509,0,8623
7/10/21,Cyprus,15.625,0,8150
7/11/21,Cyprus,15.625,0,7911
7/12/21,Cyprus,18.973,0,7672
7/13/21,Cyprus,21.205,0,7477
7/14/21,Cyprus,20.089,2,6901
7/15/21,Cyprus,21.205,1,6468
7/16/21,Cyprus,21.205,0,5944
7/17/21,Cyprus,22.321,1,6116
7/18/21,Cyprus,23.437,0,5991
7/19/21,Cyprus,24.553,1,5865
7/20/21,Cyprus,25.669,5,5988
7/21/21,Cyprus,29.018,1,5691
7/22/21,Cyprus,32.366,3,5446
7/23/21,Cyprus,32.366,4,5381
7/24/21,Cyprus,34.598,0,5314
7/25/21,Cyprus,37.946,1,4731
7/26/21,Cyprus,36.83,2,4888
7/27/21,Cyprus,42.41,3,4573
7/28/21,Cyprus,46.875,6,4597
7/29/21,Cyprus,45.759,2,4691
7/30/21,Cyprus,42.41,4,4626
7/31/21,Cyprus,45.759,3,4560
8/1/21,Cyprus,50.223,2,5011
8/2/21,Cyprus,47.991,1,4722
8/3/21,Cyprus,54.687,4,4937
8/4/21,Cyprus,54.687,4,5205
8/5/21,Cyprus,55.803,1,5381
8/6/21,Cyprus,56.919,3,5402
8/7/21,Cyprus,58.035,4,5422
8/8/21,Cyprus,63.616,1,5365
8/9/21,Cyprus,58.035,4,5308
8/10/21,Cyprus,58.035,3,4971
8/11/21,Cyprus,61.384,3,4641
8/12/21,Cyprus,61.384,6,4267
8/13/21,Cyprus,58.035,3,4709
8/14/21,Cyprus,56.919,2,4352
8/15/21,Cyprus,54.687,1,4073
8/16/21,Cyprus,52.455,0,3794
8/17/21,Cyprus,58.035,5,3805
8/18/21,Cyprus,58.035,3,3829
8/19/21,Cyprus,55.803,3,3811
8/20/21,Cyprus,54.687,4,3452
8/21/21,Cyprus,47.991,6,3257
8/22/21,Cyprus,49.107,2,3542
8/23/21,Cyprus,49.107,6,3828
8/24/21,Cyprus,46.875,2,3599
8/25/21,Cyprus,45.759,2,3373
8/26/21,Cyprus,42.41,0,3220
8/27/21,Cyprus,33.482,5,2933
8/28/21,Cyprus,31.25,5,3282
8/29/21,Cyprus,30.134,1,3150
8/30/21,Cyprus,26.786,2,3017
8/31/21,Cyprus,27.902,2,2824
9/1/21,Cyprus,25.669,2,2631
9/2/21,Cyprus,25.669,4,2555
9/3/21,Cyprus,24.553,1,2889
9/4/21,Cyprus,25.669,4,2758
9/5/21,Cyprus,22.321,1,2626
9/6/21,Cyprus,24.553,2,2494
9/7/21,Cyprus,23.437,1,2616
9/8/21,Cyprus,21.205,2,2739
9/9/21,Cyprus,20.089,5,2608
9/10/21,Cyprus,21.205,3,2243
9/11/21,Cyprus,20.089,1,2347
9/12/21,Cyprus,22.321,1,2348
9/13/21,Cyprus,22.321,0,2350
9/14/21,Cyprus,22.321,4,2196
9/15/21,Cyprus,23.437,2,1990
9/16/21,Cyprus,20.089,1,1956
9/17/21,Cyprus,18.973,1,1999
9/18/21,Cyprus,20.089,0,2040
9/19/21,Cyprus,18.973,2,2183
9/20/21,Cyprus,18.973,0,2326
9/21/21,Cyprus,20.089,1,2432
9/22/21,Cyprus,18.973,0,2577
9/23/21,Cyprus,17.857,0,2660
9/24/21,Cyprus,17.857,2,2637
9/25/21,Cyprus,16.741,0,2614
9/26/21,Cyprus,17.857,1,2592
9/27/21,Cyprus,17.857,1,2569
9/28/21,Cyprus,18.973,0,2624
9/29/21,Cyprus,18.973,0,2691
9/30/21,Cyprus,18.973,0,2562
10/1/21,Cyprus,16.741,0,2420
10/2/21,Cyprus,18.973,0,2277
10/3/21,Cyprus,15.625,0,2232
10/4/21,Cyprus,15.625,2,2187
10/5/21,Cyprus,15.625,1,2065
10/6/21,Cyprus,15.625,2,2076
10/7/21,Cyprus,14.509,1,2307
10/8/21,Cyprus,14.509,0,2360
10/9/21,Cyprus,13.393,0,2415
10/10/21,Cyprus,13.393,1,2371
10/11/21,Cyprus,12.277,1,2756
10/12/21,Cyprus,12.277,0,2818
10/13/21,Cyprus,12.277,0,2762
10/14/21,Cyprus,11.161,0,2705
10/15/21,Cyprus,11.161,0,2671
10/16/21,Cyprus,11.161,2,2635
10/17/21,Cyprus,11.161,1,2600
10/18/21,Cyprus,11.161,2,2136
10/19/21,Cyprus,13.393,0,1994
10/20/21,Cyprus,13.393,2,1906
10/21/21,Cyprus,12.277,0,1703
10/22/21,Cyprus,11.161,1,1656
10/23/21,Cyprus,12.277,1,1609
10/24/21,Cyprus,11.161,0,1564
10/25/21,Cyprus,10.045,2,1517
10/26/21,Cyprus,11.161,0,1521
10/27/21,Cyprus,12.277,1,1459
10/28/21,Cyprus,11.161,0,1436
10/29/21,Cyprus,11.161,0,1414
10/30/21,Cyprus,10.045,3,1392
10/31/21,Cyprus,8.929,0,1309
11/1/21,Cyprus,10.045,0,1227
11/2/21,Cyprus,8.929,1,1092
11/3/21,Cyprus,8.929,0,1308
11/4/21,Cyprus,10.045,0,1531
11/5/21,Cyprus,11.161,0,1581
11/6/21,Cyprus,8.929,1,1632
11/7/21,Cyprus,10.045,0,1741
11/8/21,Cyprus,10.045,0,1852
11/9/21,Cyprus,8.929,0,2183
11/10/21,Cyprus,10.045,0,2164
11/11/21,Cyprus,13.393,0,2211
11/12/21,Cyprus,12.277,10,2334
11/13/21,Cyprus,13.393,0,2456
11/14/21,Cyprus,14.509,0,2653
11/15/21,Cyprus,15.625,1,2850
11/16/21,Cyprus,18.973,0,2825
11/17/21,Cyprus,18.973,0,3035
11/18/21,Cyprus,17.857,1,3244
11/19/21,Cyprus,18.973,0,3407
11/20/21,Cyprus,18.973,1,3570
11/21/21,Cyprus,20.089,0,3660
11/22/21,Cyprus,18.973,1,4465
11/23/21,Cyprus,21.205,0,5272
11/24/21,Cyprus,21.205,0,5905
11/25/21,Cyprus,21.205,0,6539
11/26/21,Cyprus,20.089,0,7018
11/27/21,Cyprus,20.089,0,7497
11/28/21,Cyprus,20.089,0,8118
11/29/21,Cyprus,23.437,3,8023
11/30/21,Cyprus,23.437,3,7927
12/1/21,Cyprus,23.437,1,7771
12/2/21,Cyprus,23.437,0,7719
12/3/21,Cyprus,24.553,1,7966
12/4/21,Cyprus,21.205,2,8214
12/5/21,Cyprus,20.089,0,8119
12/6/21,Cyprus,21.205,1,8025
12/7/21,Cyprus,25.669,0,7929
12/8/21,Cyprus,22.321,3,8152
12/9/21,Cyprus,21.205,2,8145
12/10/21,Cyprus,23.437,0,8138
12/11/21,Cyprus,24.553,1,8131
12/12/21,Cyprus,23.437,2,8273
12/13/21,Cyprus,21.205,1,8416
12/14/21,Cyprus,24.553,1,8559
12/15/21,Cyprus,24.553,2,8912
12/16/21,Cyprus,24.553,2,8992
12/17/21,Cyprus,23.437,1,9071
12/18/21,Cyprus,23.437,2,9152
12/19/21,Cyprus,26.786,1,9282
12/20/21,Cyprus,26.786,3,9413
12/21/21,Cyprus,31.25,0,9689
12/22/21,Cyprus,31.25,1,11571
12/23/21,Cyprus,32.366,1,13851
12/24/21,Cyprus,31.25,2,13086
12/25/21,Cyprus,31.25,1,12320
12/26/21,Cyprus,34.598,0,11555
12/27/21,Cyprus,34.598,2,10789
12/28/21,Cyprus,39.062,0,9878
12/29/21,Cyprus,36.83,5,6833
12/30/21,Cyprus,43.527,1,3787
12/31/21,Cyprus,37.946,2,3787
1/1/22,Cyprus,40.178,0,3787
1/2/22,Cyprus,42.41,1,3787
1/3/22,Cyprus,40.178,2,3787
1/4/22,Cyprus,40.178,5,3787
1/5/22,Cyprus,34.598,4,3787
1/6/22,Cyprus,34.598,0,3787
1/7/22,Cyprus,36.83,0,3787
1/8/22,Cyprus,36.83,4,3787
1/9/22,Cyprus,35.714,3,3887
1/10/22,Cyprus,36.83,4,3988
1/11/22,Cyprus,32.366,4,4621
1/12/22,Cyprus,35.714,4,5253
1/13/22,Cyprus,36.83,3,5809
1/14/22,Cyprus,35.714,0,6099
1/15/22,Cyprus,35.714,1,6389
1/16/22,Cyprus,41.294,8,6477
1/17/22,Cyprus,44.643,3,6564
1/18/22,Cyprus,46.875,5,6118
1/19/22,Cyprus,44.643,0,5672
1/20/22,Cyprus,41.294,11,5302
1/21/22,Cyprus,42.41,0,5201
1/22/22,Cyprus,34.598,9,5099
1/23/22,Cyprus,34.598,3,4710
1/24/22,Cyprus,37.946,1,4320
1/25/22,Cyprus,35.714,0,4233
1/26/22,Cyprus,42.41,11,4147
1/27/22,Cyprus,42.41,0,3833
1/28/22,Cyprus,36.83,2,3546
1/29/22,Cyprus,35.714,4,3259
1/30/22,Cyprus,44.643,1,3363
1/31/22,Cyprus,39.062,2,3466
2/1/22,Cyprus,36.83,1,5660
2/2/22,Cyprus,37.946,2,7853
2/3/22,Cyprus,39.062,0,7818
2/4/22,Cyprus,36.83,4,7742
2/5/22,Cyprus,36.83,1,7665
2/6/22,Cyprus,36.83,4,7588
2/7/22,Cyprus,35.714,0,7586
2/8/22,Cyprus,24.553,11,5193
2/9/22,Cyprus,23.437,5,2885
2/10/22,Cyprus,20.089,1,2819
2/11/22,Cyprus,12.277,18,2767
2/12/22,Cyprus,10.045,5,2714
2/13/22,Cyprus,12.277,0,2662
2/14/22,Cyprus,14.509,3,2499
2/15/22,Cyprus,14.509,3,2314
2/16/22,Cyprus,15.625,7,2135
2/17/22,Cyprus,13.393,4,2035
2/18/22,Cyprus,14.509,5,2013
2/19/22,Cyprus,14.509,4,1993
2/20/22,Cyprus,14.509,12,1791
12/28/20,Czechia,84.479,108,215
12/29/20,Czechia,87.743,150,269
12/30/20,Czechia,89.141,127,289
12/31/20,Czechia,90.82,151,247
1/1/21,Czechia,88.768,131,203
1/2/21,Czechia,89.794,116,189
1/3/21,Czechia,94.083,133,174
1/4/21,Czechia,102.009,110,192
1/5/21,Czechia,103.967,187,206
1/6/21,Czechia,107.604,179,237
1/7/21,Czechia,107.324,185,326
1/8/21,Czechia,106.671,179,456
1/9/21,Czechia,107.231,178,466
1/10/21,Czechia,109.748,137,478
1/11/21,Czechia,110.96,157,561
1/12/21,Czechia,109.935,213,680
1/13/21,Czechia,109.562,171,782
1/14/21,Czechia,110.587,200,879
1/15/21,Czechia,109.748,173,932
1/16/21,Czechia,108.909,186,950
1/17/21,Czechia,106.205,123,970
1/18/21,Czechia,108.443,111,1029
1/19/21,Czechia,106.671,197,1054
1/20/21,Czechia,104.34,174,1092
1/21/21,Czechia,103.687,153,1120
1/22/21,Czechia,103.874,157,1146
1/23/21,Czechia,102.009,140,1157
1/24/21,Czechia,98.745,99,1155
1/25/21,Czechia,101.076,84,1132
1/26/21,Czechia,97.626,165,1122
1/27/21,Czechia,96.88,173,1084
1/28/21,Czechia,94.922,153,1029
1/29/21,Czechia,95.109,128,1005
1/30/21,Czechia,95.295,139,973
1/31/21,Czechia,96.974,97,957
2/1/21,Czechia,100.517,84,948
2/2/21,Czechia,101.636,153,946
2/3/21,Czechia,100.331,138,971
2/4/21,Czechia,102.755,143,1033
2/5/21,Czechia,101.356,150,1060
2/6/21,Czechia,99.771,153,1079
2/7/21,Czechia,102.382,106,1098
2/8/21,Czechia,103.221,98,1146
2/9/21,Czechia,102.009,164,1181
2/10/21,Czechia,103.594,145,1225
2/11/21,Czechia,104.154,130,1287
2/12/21,Czechia,103.967,130,1359
2/13/21,Czechia,103.314,156,1378
2/14/21,Czechia,107.044,85,1365
2/15/21,Czechia,109.468,107,1368
2/16/21,Czechia,113.478,180,1379
2/17/21,Czechia,116.089,166,1368
2/18/21,Czechia,118.42,143,1340
2/19/21,Czechia,118.7,174,1309
2/20/21,Czechia,118.42,184,1290
2/21/21,Czechia,119.912,117,1287
2/22/21,Czechia,127.278,116,1292
2/23/21,Czechia,129.702,207,1321
2/24/21,Czechia,131.474,145,1346
2/25/21,Czechia,136.509,153,1388
2/26/21,Czechia,134.271,164,1418
2/27/21,Czechia,137.162,195,1423
2/28/21,Czechia,140.612,145,1433
3/1/21,Czechia,148.071,130,1525
3/2/21,Czechia,149.004,232,1669
3/3/21,Czechia,151.801,240,1876
3/4/21,Czechia,154.505,187,2069
3/5/21,Czechia,156.09,197,2238
3/6/21,Czechia,156.277,233,2364
3/7/21,Czechia,156.743,159,2490
3/8/21,Czechia,165.695,165,2644
3/9/21,Czechia,168.212,265,2804
3/10/21,Czechia,170.823,238,2975
3/11/21,Czechia,169.891,239,3178
3/12/21,Czechia,170.916,241,3351
3/13/21,Czechia,166.254,218,3423
3/14/21,Czechia,170.543,143,3435
3/15/21,Czechia,175.858,153,3469
3/16/21,Czechia,176.791,278,3558
3/17/21,Czechia,173.527,245,3554
3/18/21,Czechia,173.341,215,3517
3/19/21,Czechia,169.611,214,3528
3/20/21,Czechia,166.068,199,3512
3/21/21,Czechia,168.305,137,3455
3/22/21,Czechia,170.077,143,3454
3/23/21,Czechia,165.415,245,3329
3/24/21,Czechia,162.524,203,3257
3/25/21,Czechia,162.431,192,3174
3/26/21,Czechia,156.37,189,3097
3/27/21,Czechia,153.293,139,3045
3/28/21,Czechia,154.319,96,3055
3/29/21,Czechia,155.251,162,3092
3/30/21,Czechia,150.403,186,3183
3/31/21,Czechia,144.808,199,3284
4/1/21,Czechia,140.425,165,3464
4/2/21,Czechia,132.686,179,3164
4/3/21,Czechia,130.355,102,3181
4/4/21,Czechia,128.583,78,3204
4/5/21,Czechia,125.6,112,2801
4/6/21,Czechia,130.075,112,2782
4/7/21,Czechia,126.719,160,2722
4/8/21,Czechia,122.616,137,2883
4/9/21,Czechia,115.156,151,3550
4/10/21,Czechia,113.198,117,3766
4/11/21,Czechia,111.52,74,3878
4/12/21,Czechia,110.401,110,4595
4/13/21,Czechia,107.51,120,4820
4/14/21,Czechia,103.501,86,5093
4/15/21,Czechia,96.508,105,5144
4/16/21,Czechia,94.363,88,5152
4/17/21,Czechia,90.913,79,5084
4/18/21,Czechia,90.913,30,5059
4/19/21,Czechia,92.498,106,5006
4/20/21,Czechia,87.836,108,4954
4/21/21,Czechia,84.666,71,4899
4/22/21,Czechia,78.232,76,4876
4/23/21,Czechia,73.849,76,4763
4/24/21,Czechia,70.399,57,4728
4/25/21,Czechia,71.145,42,4737
4/26/21,Czechia,69.094,40,4700
4/27/21,Czechia,66.763,73,4725
4/28/21,Czechia,64.245,66,4847
4/29/21,Czechia,59.676,72,4954
4/30/21,Czechia,54.082,54,5074
5/1/21,Czechia,51.75,49,5069
5/2/21,Czechia,52.123,27,5102
5/3/21,Czechia,52.59,22,5296
5/4/21,Czechia,50.818,56,5470
5/5/21,Czechia,46.902,58,5594
5/6/21,Czechia,43.265,42,5718
5/7/21,Czechia,40.934,87,5914
5/8/21,Czechia,38.417,39,6027
5/9/21,Czechia,38.789,20,6083
5/10/21,Czechia,39.535,44,6178
5/11/21,Czechia,37.391,38,6309
5/12/21,Czechia,35.339,38,6400
5/13/21,Czechia,34.407,38,6433
5/14/21,Czechia,31.983,32,6442
5/15/21,Czechia,28.812,29,6482
5/16/21,Czechia,28.533,15,6504
5/17/21,Czechia,27.693,12,6505
5/18/21,Czechia,26.015,20,6517
5/19/21,Czechia,23.404,15,6570
5/20/21,Czechia,20.514,19,6692
5/21/21,Czechia,18.089,23,6812
5/22/21,Czechia,17.81,22,6936
5/23/21,Czechia,17.623,8,6995
5/24/21,Czechia,17.25,8,7011
5/25/21,Czechia,15.292,13,7036
5/26/21,Czechia,14.546,13,7195
5/27/21,Czechia,13.707,5,7272
5/28/21,Czechia,11.842,29,7419
5/29/21,Czechia,10.537,13,7455
5/30/21,Czechia,10.537,3,7527
5/31/21,Czechia,11.003,4,7818
6/1/21,Czechia,9.138,11,8081
6/2/21,Czechia,8.485,7,8229
6/3/21,Czechia,8.019,10,8349
6/4/21,Czechia,6.714,6,8496
6/5/21,Czechia,5.595,15,8586
6/6/21,Czechia,5.688,2,8655
6/7/21,Czechia,5.408,5,8852
6/8/21,Czechia,5.501,29,8989
6/9/21,Czechia,5.222,9,9065
6/10/21,Czechia,4.942,9,9150
6/11/21,Czechia,3.543,8,9171
6/12/21,Czechia,3.543,5,9168
6/13/21,Czechia,3.264,1,9173
6/14/21,Czechia,3.45,4,9158
6/15/21,Czechia,2.518,0,9143
6/16/21,Czechia,2.331,25,9120
6/17/21,Czechia,2.238,3,9097
6/18/21,Czechia,2.051,18,9126
6/19/21,Czechia,1.678,3,9104
6/20/21,Czechia,1.865,2,9088
6/21/21,Czechia,1.678,0,9016
6/22/21,Czechia,1.585,3,9000
6/23/21,Czechia,1.305,6,8955
6/24/21,Czechia,1.492,2,8926
6/25/21,Czechia,1.492,1,8854
6/26/21,Czechia,1.212,4,8849
6/27/21,Czechia,1.119,2,8842
6/28/21,Czechia,1.305,0,8877
6/29/21,Czechia,1.399,0,8887
6/30/21,Czechia,1.212,5,8914
7/1/21,Czechia,1.305,1,8836
7/2/21,Czechia,0.653,4,8774
7/3/21,Czechia,0.559,2,8613
7/4/21,Czechia,0.653,0,8463
7/5/21,Czechia,1.026,1,7403
7/6/21,Czechia,1.026,1,6321
7/7/21,Czechia,1.119,-1,6143
7/8/21,Czechia,1.026,20,5921
7/9/21,Czechia,0.746,0,5719
7/10/21,Czechia,0.653,0,5711
7/11/21,Czechia,0.746,0,5738
7/12/21,Czechia,0.839,0,6570
7/13/21,Czechia,0.746,2,7384
7/14/21,Czechia,0.932,2,7278
7/15/21,Czechia,0.932,0,7241
